ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-BP-4162-01A-02D-1386-10	2	2	0	0	1	0	0	1	2	0	0	1	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	1	5	0	1	2	3	1	1	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
TCGA-BP-4163-01A-02D-1386-10	0	1	0	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0	2	1	1	0	2	1	0	0	1	0	1	0	1	0	1	1	2	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	5	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1
TCGA-BP-4164-01A-02D-1386-10	1	0	0	2	0	3	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	1	0	4	0	1	3	2	1	4	0	1	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
TCGA-BP-4167-01A-02D-1386-10	1	1	0	1	0	0	0	3	1	2	1	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	1	1	4	0	0	3	0	1	0	1	3	2	0	3	2	2	1	1	1	1	1	3	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	4	1	4	1	1	0	3	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
TCGA-BP-4177-01A-02D-1421-08	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
TCGA-BP-4760-01A-02D-1421-08	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-BP-4770-01A-01D-1501-10	0	1	0	2	0	3	1	2	2	0	0	2	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	2	0	1	3	1	0	1	0	0	1	2	1	0	2	1	1	4	1	1	2	1	0	0	0	0	0	2	1	0	0	0	1	0	2	0	1	1	1	3	0	1	3	2	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	1	1
TCGA-BP-4782-01A-02D-1421-08	2	0	1	0	2	0	3	1	0	2	0	0	3	2	0	0	1	0	1	2	1	1	0	5	0	0	0	0	1	3	1	0	0	0	0	2	1	1	1	3	2	3	0	2	3	0	1	3	1	0	0	1	1	2	1	0	0	1	0	0	1	1	0	0	1	1	2	2	0	1	0	0	0	2	1	2	1	0	1	2	0	2	0	2	0	0	1	0	0	1	1	0	1	0	0	2
TCGA-BP-4795-01A-02D-1421-08	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	2	1	2	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-4801-01A-02D-1421-08	1	0	0	1	2	1	0	0	0	3	0	0	1	4	0	4	2	0	0	2	1	2	1	1	1	0	1	0	0	0	0	0	0	0	1	1	3	1	1	0	3	0	2	0	3	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	1	0	1	0	0
TCGA-BP-4960-01A-01D-1462-08	1	2	0	0	1	2	0	3	1	1	0	2	1	1	0	0	0	2	0	0	0	0	1	1	2	0	0	0	0	2	0	3	0	0	3	0	1	2	1	2	1	2	3	0	2	0	1	0	1	0	2	0	0	2	2	0	1	0	0	0	1	0	0	0	1	1	2	1	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	1	0	0	1	1	0
TCGA-BP-4961-01A-01D-1462-08	0	2	1	0	1	0	0	0	3	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	2	1	1	0	2	2	1	3	1	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCGA-BP-4962-01A-01D-1462-08	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	3	1	1	1	0	1	0	2	2	1	3	2	3	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCGA-BP-4963-01A-01D-1462-08	0	0	0	2	3	1	3	2	1	0	1	1	2	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	0	2	2	0	5	1	2	1	1	2	0	3	2	2	7	3	3	1	0	1	0	0	0	0	1	1	0	5	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	2	1	3	1	0	0	1	2	0	2	0	0	0	0	0	0	0	2	0	0
TCGA-BP-4964-01A-01D-1462-08	1	1	0	3	5	0	0	0	3	1	0	1	1	3	0	2	1	1	0	2	0	2	0	2	0	0	0	0	0	4	0	1	2	5	6	2	2	0	4	2	1	1	4	0	1	0	0	4	0	1	2	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	2	1	2	3	1	1	0	2	0	0	2	2	0	1	1	1	0	0	2	0	0	0	0	1	0	0	1	0	0
TCGA-BP-4965-01A-01D-1462-08	1	2	0	1	2	1	1	0	1	0	0	1	2	0	0	2	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	3	4	3	1	4	2	1	0	0	0	2	0	0	0	0	0	0	2	0	1	0	2	1	0	0	1	0	1	0	2	1	3	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
TCGA-BP-4967-01A-01D-1462-08	0	1	0	0	1	1	1	1	2	0	0	1	2	2	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	1	2	0	0	0	0	4	0	1	2	1	1	3	3	0	2	1	1	1	0	1	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	2	2	3	0	1	1	1	0	1	0	1	0	0	3	1	0	0	0	2	1	0	1	0	0	0	1	0
TCGA-BP-4968-01A-01D-1462-08	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	1	1	0	6	1	1	1	2	2	1	2	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
TCGA-BP-4970-01A-01D-1462-08	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
TCGA-BP-4971-01A-01D-1462-08	2	0	0	0	1	0	0	0	0	1	2	2	1	1	1	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	2	0	2	2	2	0	1	0	3	2	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-4972-01A-01D-1462-08	1	0	0	1	2	1	1	1	0	2	1	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	4	1	1	2	2	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1
TCGA-BP-4973-01A-01D-1462-08	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	2	4	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-4974-01A-01D-1462-08	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	1	0	1	1	0	3	3	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
TCGA-BP-4975-01A-01D-1462-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	1	0	1	1	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TCGA-BP-4976-01A-01D-1462-08	1	1	0	1	4	2	0	0	2	0	1	3	1	3	1	2	0	0	0	0	0	0	2	2	1	1	0	0	0	4	0	2	4	0	3	0	4	3	3	2	5	1	0	2	1	2	3	0	1	0	0	0	1	2	2	0	0	0	0	0	2	0	0	1	2	0	1	2	0	2	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	1	2
TCGA-BP-4977-01A-01D-1462-08	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	2	3	1	0	2	2	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCGA-BP-4981-01A-01D-1462-08	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	1	1	1	3	2	2	2	3	2	0	3	1	1	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	2	3	0	0	1	3	3	2	1	1	2	0	0	0	1	2	0	0	0	1	0	0	0	2	1	0	0	0	1	0	1	1
TCGA-BP-4982-01A-01D-1462-08	1	2	2	0	0	0	2	0	0	1	0	3	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	1	1	0	2	2	2	0	0	2	0	0	0	1	0	0	0	1	1	1	0	0	1	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
TCGA-BP-4983-01A-01D-1462-08	2	1	0	0	2	2	1	1	0	1	0	1	3	1	2	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	3	10	2	3	1	6	1	0	3	3	0	4	4	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	1	1	0	2	3	2	0	2	2	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	2	1	0
TCGA-BP-4985-01A-01D-1462-08	3	0	0	0	0	2	1	1	1	1	1	2	3	2	0	0	1	0	0	2	1	0	0	2	1	1	0	1	1	1	1	1	2	1	6	1	2	1	0	1	3	1	2	1	2	5	0	1	1	1	1	0	0	3	2	0	0	0	1	0	0	0	0	0	1	1	3	1	0	0	3	1	0	1	1	0	0	1	2	1	0	2	0	0	0	1	0	1	0	2	0	0	1	0	1	1
TCGA-BP-4986-01A-01D-1462-08	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	6	0	2	0	3	1	0	1	1	0	0	3	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1
TCGA-BP-4987-01A-01D-1462-08	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	2	0	3	2	1	0	0	3	2	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TCGA-BP-4988-01A-01D-1462-08	0	1	0	0	0	1	0	0	2	0	1	2	2	1	0	0	1	2	0	0	0	1	0	0	0	1	0	0	3	0	0	1	1	1	3	0	1	0	3	1	0	3	1	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	2	0	0	1	2	1	0	0	1	0	1	0	1	2	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1
TCGA-BP-4989-01A-01D-1462-08	1	2	1	0	3	0	0	2	0	1	0	0	1	3	0	1	0	0	1	1	2	0	0	0	0	0	0	0	2	0	0	1	0	1	7	1	0	1	2	3	0	1	7	1	1	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	2	0	2	1	0	1	1	2	4	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0
TCGA-BP-4991-01A-01D-1462-08	0	1	0	2	0	2	1	0	2	0	2	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	2	0	1	1	1	6	3	0	3	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	1	0	0
TCGA-BP-4992-01A-01D-1462-08	0	0	0	0	0	1	0	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	2	0	0	1	0	1	2	3	0	2	0	1	2	0	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0
TCGA-BP-4993-01A-02D-1421-08	2	1	1	1	1	0	1	0	0	0	2	0	2	0	1	2	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	2	1	4	5	1	0	1	0	3	2	3	1	1	2	0	1	0	0	0	1	0	0	1	2	0	1	0	0	0	1	0	0	1	1	1	0	0	0	3	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
TCGA-BP-4994-01A-01D-1462-08	0	0	0	0	1	1	1	0	0	0	0	1	1	3	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-4995-01A-01D-1462-08	0	0	0	0	1	2	2	0	0	1	0	0	1	0	1	1	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	3	0	1	1	3	2	2	4	2	3	4	2	1	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-BP-4998-01A-01D-1462-08	1	1	0	0	0	1	0	3	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	1	1	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	3	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2
TCGA-BP-4999-01A-01D-1462-08	0	2	0	0	1	1	0	1	0	1	0	0	0	1	2	1	0	0	1	0	1	1	0	2	0	0	0	0	2	2	0	0	2	0	4	0	2	2	1	0	0	3	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
TCGA-BP-5000-01A-01D-1462-08	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	1	1	1	3	2	1	1	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TCGA-BP-5001-01A-01D-1462-08	1	0	0	0	0	1	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	1	2	0	0	0	2	0	0	3	2	0	1	3	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
TCGA-BP-5004-01A-01D-1462-08	2	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2	0	1	1	0	2	0	0	2	0	0	0	0	2	1	0	0	0	0	0	5	1	2	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
TCGA-BP-5006-01A-01D-1462-08	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	1	2	1	1	2	2	1	1	2	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	2	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0
TCGA-BP-5007-01A-01D-1462-08	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	1	0	0	1	1	0	1	0	1	1	0	3	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
TCGA-BP-5008-01A-01D-1462-08	2	0	0	0	0	1	0	2	1	0	0	1	1	2	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	2	0	0	2	2	0	0	0	1	2	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0
TCGA-BP-5009-01A-01D-1462-08	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	0	0	2	1	1	1	1	2	2	1	1	0	2	6	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	2	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0
TCGA-BP-5010-01A-02D-1421-08	0	0	1	2	2	0	0	2	1	2	0	0	2	1	0	1	0	0	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	2	2	4	2	1	0	1	3	4	0	1	1	0	2	0	0	1	0	0	1	1	1	0	0	3	0	0	3	1	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
TCGA-BP-5168-01A-01D-1421-08	1	0	0	0	0	2	2	0	3	3	0	2	3	3	2	0	1	2	1	0	0	1	2	1	1	1	0	1	1	2	1	4	1	5	0	1	3	6	4	4	1	1	3	0	2	4	1	1	2	0	0	1	0	1	0	5	3	2	1	0	0	1	2	1	3	1	1	3	2	0	2	0	0	0	1	1	0	2	0	3	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1
TCGA-BP-5169-01A-01D-1429-08	1	1	0	1	1	0	1	2	3	1	1	2	1	3	1	1	0	1	0	1	0	0	0	2	1	1	0	0	0	0	1	0	3	0	2	0	0	1	1	4	1	1	1	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0
TCGA-BP-5170-01A-01D-1429-08	0	0	1	0	1	0	0	3	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	4	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	1	0	0	1	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-5173-01A-01D-1429-08	1	0	0	2	1	3	1	1	0	1	0	2	3	3	0	1	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	1	1	2	1	0	2	1	2	1	0	2	3	1	3	6	0	1	0	2	2	1	0	1	2	2	2	0	0	1	2	1	0	0	0	1	4	0	2	3	0	3	0	1	0	1	1	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2
TCGA-BP-5174-01A-01D-1429-08	0	0	0	0	0	1	0	4	1	0	1	0	2	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
TCGA-BP-5175-01A-01D-1429-08	2	0	0	1	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	1	2	1	1	1	2	3	1	3	2	3	0	1	0	1	2	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TCGA-BP-5176-01A-01D-1429-08	1	2	3	2	3	2	2	2	2	2	0	1	2	3	1	0	2	1	1	0	1	1	0	1	2	0	0	1	1	1	1	0	1	0	2	0	2	1	5	1	0	5	2	3	4	4	1	5	0	1	2	3	1	0	1	2	1	0	0	0	0	3	1	1	1	1	3	3	1	1	2	2	0	1	0	2	2	2	1	1	0	2	1	4	1	0	1	1	1	0	0	0	1	1	0	2
TCGA-BP-5177-01A-01D-1429-08	0	0	1	0	2	0	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	2	0	1	2	4	0	1	3	1	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TCGA-BP-5178-01A-01D-1429-08	1	2	0	1	0	1	1	0	1	0	0	1	2	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	2	4	1	2	3	3	2	1	1	4	0	2	2	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	2	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
TCGA-BP-5180-01A-01D-1429-08	0	1	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	1	0	1	0	0	1	1	2	1	0	1	1	0	0	3	2	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-BP-5181-01A-01D-1429-08	2	1	0	3	3	0	0	0	1	0	0	0	1	3	1	1	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0	2	1	0	1	0	3	3	4	0	2	3	1	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	3	0	2	2	0	2	1	2	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-BP-5182-01A-01D-1429-08	1	0	0	2	4	2	0	1	0	1	1	0	5	2	1	3	1	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	2	0	2	1	3	0	3	1	1	3	3	1	4	0	0	2	0	0	1	3	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
